CNT,STIDSTD,BirthYear,Gender,Repeat01,Repeat02,Repeat03,LateForSchool,SkipWholeDay,SkipClasses
China-Shanghai,02215,1996,Male,never,never,never,None,None,None
China-Shanghai,02216,1996,Male,never,never,never,None,None,None
China-Shanghai,02217,1996,Male,never,never,never,None,None,None
China-Shanghai,02218,1996,Male,never,never,never,None,None,None
China-Shanghai,02219,1996,Male,never,never,never,None,None,None
China-Shanghai,02220,1996,Male,never,never,never,None,None,None
China-Shanghai,02221,1996,Male,never,never,never,None,None,None
China-Shanghai,02222,1996,Male,never,never,never,None,None,None
China-Shanghai,02223,1996,Female,never,never,never,None,None,None
China-Shanghai,02224,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02225,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02226,1996,Male,never,never,never,None,None,None
China-Shanghai,02227,1996,Female,never,never,never,None,None,None
China-Shanghai,02228,1996,Female,never,never,never,None,None,None
China-Shanghai,02229,1996,Female,never,never,never,None,None,None
China-Shanghai,02230,1996,Female,never,never,never,None,None,None
China-Shanghai,02231,1996,Female,never,never,never,None,None,None
China-Shanghai,02232,1996,Male,never,never,never,None,None,None
China-Shanghai,02233,1996,Female,never,never,never,None,None,None
China-Shanghai,02234,1996,Female,never,never,never,None,None,None
China-Shanghai,02235,1996,Male,never,never,never,Fiveormoretimes,None,None
China-Shanghai,02236,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
China-Shanghai,02237,1996,Female,never,never,never,None,None,None
China-Shanghai,02238,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02239,1996,Female,never,never,never,None,None,None
China-Shanghai,02240,1996,Male,never,never,never,None,None,None
China-Shanghai,02241,1996,Male,never,never,never,None,None,None
China-Shanghai,02242,1996,Female,never,never,never,None,None,None
China-Shanghai,02243,1996,Male,never,never,never,None,None,None
China-Shanghai,02244,1996,Female,never,never,never,None,None,None
China-Shanghai,02245,1996,Female,never,never,never,None,None,None
China-Shanghai,02246,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02247,1996,Male,never,never,never,None,None,None
China-Shanghai,02248,1996,Male,never,never,never,Fiveormoretimes,None,None
China-Shanghai,02249,1996,Male,never,never,never,None,None,None
China-Shanghai,02250,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02251,1996,Male,never,never,never,None,None,None
China-Shanghai,02252,1996,Male,never,never,never,None,None,None
China-Shanghai,02253,1996,Female,never,never,never,None,None,None
China-Shanghai,02254,1996,Male,never,never,never,Threeorfourtimes,None,Oneortwotimes
China-Shanghai,02255,1996,Male,never,never,never,None,None,None
China-Shanghai,02256,1996,Female,never,never,never,None,None,None
China-Shanghai,02257,1996,Female,never,never,never,None,None,None
China-Shanghai,02258,1996,Female,never,never,never,None,None,None
China-Shanghai,02259,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02260,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02261,1996,Female,never,never,never,None,None,None
China-Shanghai,02262,1996,Female,never,never,never,None,None,None
China-Shanghai,02263,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02264,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02265,1996,Female,never,never,never,None,None,None
China-Shanghai,02266,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02267,1996,Female,never,never,never,None,None,None
China-Shanghai,02268,1996,Male,never,never,never,None,None,None
China-Shanghai,02269,1996,Female,never,never,never,None,None,None
China-Shanghai,02270,1996,Female,never,never,never,None,None,None
China-Shanghai,02271,1996,Male,never,never,never,None,None,None
China-Shanghai,02272,1996,Female,never,never,never,None,None,None
China-Shanghai,02273,1996,Female,never,never,never,None,None,None
China-Shanghai,02274,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02275,1996,Male,never,never,never,None,None,None
China-Shanghai,02276,1996,Male,never,never,never,None,None,None
China-Shanghai,02277,1996,Male,never,never,never,None,None,None
China-Shanghai,02278,1996,Male,never,never,never,None,None,None
China-Shanghai,02279,1996,Male,never,never,never,None,None,None
China-Shanghai,02280,1996,Female,never,NA,NA,Oneortwotimes,None,Oneortwotimes
China-Shanghai,02281,1996,Male,never,never,never,None,None,None
China-Shanghai,02282,1996,Male,never,never,never,None,None,None
China-Shanghai,02283,1996,Female,never,never,never,None,None,None
China-Shanghai,02284,1996,Male,never,never,never,None,None,None
China-Shanghai,02285,1996,Male,never,never,never,None,None,None
China-Shanghai,02286,1996,Female,never,never,never,None,None,None
China-Shanghai,02287,1996,Female,never,never,never,None,None,None
China-Shanghai,02288,1996,Female,never,never,never,None,None,None
China-Shanghai,02289,1996,Male,never,never,never,None,None,None
China-Shanghai,02290,1996,Female,never,never,never,Threeorfourtimes,None,None
China-Shanghai,02291,1996,Female,never,never,never,None,None,None
China-Shanghai,02292,1996,Female,never,never,never,None,None,None
China-Shanghai,02293,1996,Female,never,never,NA,None,None,None
China-Shanghai,02294,1996,Male,never,never,never,None,None,None
China-Shanghai,02295,1996,Female,never,never,never,None,None,None
China-Shanghai,02296,1996,Female,never,never,never,None,None,None
China-Shanghai,02297,1996,Male,never,never,NA,None,None,None
China-Shanghai,02298,1996,Female,never,never,NA,None,None,None
China-Shanghai,02299,1996,Female,never,never,never,None,None,None
China-Shanghai,02300,1996,Male,never,never,never,None,None,None
China-Shanghai,02301,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,02302,1996,Male,never,never,never,None,None,None
China-Shanghai,02303,1996,Female,never,never,NA,None,None,None
China-Shanghai,02304,1996,Male,never,never,never,None,None,None
China-Shanghai,02305,1996,Female,never,never,never,None,None,None
China-Shanghai,02306,1996,Female,never,never,never,None,None,None
China-Shanghai,02307,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02308,1996,Female,never,never,never,None,None,None
China-Shanghai,02309,1996,Male,never,never,NA,None,None,None
China-Shanghai,02310,1996,Male,never,never,never,None,None,None
China-Shanghai,02311,1996,Female,never,never,never,None,None,None
China-Shanghai,02312,1996,Female,never,never,never,None,None,None
China-Shanghai,02313,1996,Female,never,never,NA,None,None,None
China-Shanghai,02314,1996,Female,never,never,NA,None,None,None
China-Shanghai,02315,1996,Male,never,never,never,None,None,None
China-Shanghai,02316,1996,Female,never,never,never,None,None,None
China-Shanghai,02317,1996,Male,never,never,NA,None,None,None
China-Shanghai,02318,1996,Male,never,NA,NA,Oneortwotimes,None,None
China-Shanghai,02319,1996,Male,never,never,never,None,None,None
China-Shanghai,02320,1996,Male,never,never,NA,None,None,None
China-Shanghai,02321,1996,Female,never,never,never,None,None,None
China-Shanghai,02322,1996,Male,never,never,NA,None,None,None
China-Shanghai,02323,1996,Female,never,NA,NA,None,None,None
China-Shanghai,02324,1996,Male,once,NA,NA,None,None,None
China-Shanghai,02325,1996,Female,once,NA,NA,None,None,None
China-Shanghai,02326,1996,Female,never,never,NA,None,None,None
China-Shanghai,02327,1996,Male,never,never,never,None,None,None
China-Shanghai,02328,1996,Male,once,NA,NA,Oneortwotimes,None,None
China-Shanghai,02329,1996,Female,never,never,NA,None,None,None
China-Shanghai,02330,1996,Male,once,NA,NA,Oneortwotimes,None,None
China-Shanghai,02331,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02332,1996,Male,never,never,never,Fiveormoretimes,None,Fiveormoretimes
China-Shanghai,02333,1996,Female,once,NA,NA,None,None,None
China-Shanghai,02334,1996,Female,once,NA,NA,None,None,None
China-Shanghai,02335,1996,Female,twiceormore,NA,NA,None,None,None
China-Shanghai,02336,1996,Male,never,never,never,None,None,None
China-Shanghai,02337,1996,Female,once,NA,NA,Oneortwotimes,None,None
China-Shanghai,02338,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,02339,1996,Male,never,NA,NA,None,None,None
China-Shanghai,02340,1996,Male,never,never,NA,None,None,None
China-Shanghai,02341,1996,Male,once,never,never,None,None,None
China-Shanghai,02342,1996,Female,once,NA,NA,None,None,None
China-Shanghai,02343,1996,Male,twiceormore,NA,NA,None,None,None
China-Shanghai,02344,1996,Male,once,NA,NA,Oneortwotimes,None,None
China-Shanghai,02345,1996,Male,twiceormore,NA,NA,Oneortwotimes,None,None
China-Shanghai,02346,1996,Male,once,never,never,None,None,None
China-Shanghai,02347,1996,Male,never,never,NA,None,None,None
China-Shanghai,02348,1996,Female,once,NA,NA,None,None,None
China-Shanghai,02349,1996,Male,once,NA,NA,Threeorfourtimes,None,None
China-Shanghai,02350,1996,Female,never,never,never,None,None,None
China-Shanghai,02351,1996,Male,never,once,NA,None,None,None
China-Shanghai,02352,1996,Female,never,never,NA,Oneortwotimes,None,None
China-Shanghai,02353,1996,Female,never,never,NA,Oneortwotimes,None,None
China-Shanghai,02354,1996,Female,never,never,NA,None,None,None
China-Shanghai,02355,1996,Male,never,never,never,None,None,None
China-Shanghai,02356,1996,Male,never,never,NA,None,None,None
China-Shanghai,02357,1996,Female,never,never,never,None,None,None
China-Shanghai,02358,1996,Female,never,never,never,None,None,Oneortwotimes
China-Shanghai,02359,1996,Female,never,never,never,None,None,None
China-Shanghai,02360,1996,Female,never,never,never,None,None,Oneortwotimes
China-Shanghai,02361,1996,Female,never,never,never,None,None,None
China-Shanghai,02362,1996,Female,never,never,never,None,None,None
China-Shanghai,02363,1996,Male,never,never,never,None,None,None
China-Shanghai,02364,1996,Male,never,never,never,None,None,None
China-Shanghai,02365,1996,Female,never,never,never,None,None,None
China-Shanghai,02366,1996,Male,never,never,never,None,None,None
China-Shanghai,02367,1996,Female,never,never,never,None,None,Oneortwotimes
China-Shanghai,02368,1996,Female,never,never,never,None,None,None
China-Shanghai,02369,1996,Male,never,never,never,None,None,None
China-Shanghai,02370,1996,Male,never,never,never,None,None,None
China-Shanghai,02371,1996,Male,never,never,never,None,None,None
China-Shanghai,02372,1996,Female,never,never,never,None,None,None
China-Shanghai,02373,1996,Male,never,never,never,None,None,None
China-Shanghai,02374,1996,Female,never,never,never,None,None,None
China-Shanghai,02375,1996,Male,never,never,never,None,None,None
China-Shanghai,02376,1996,Male,never,never,never,None,None,None
China-Shanghai,02377,1996,Female,never,never,never,None,None,None
China-Shanghai,02378,1996,Female,never,never,never,None,None,None
China-Shanghai,02379,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02380,1996,Male,never,never,never,None,None,None
China-Shanghai,02381,1996,Female,never,never,never,None,None,None
China-Shanghai,02382,1996,Female,never,never,never,None,None,Oneortwotimes
China-Shanghai,02383,1996,Female,never,never,never,None,None,Oneortwotimes
China-Shanghai,02384,1996,Female,never,never,never,None,None,None
China-Shanghai,02385,1996,Male,never,never,never,None,None,None
China-Shanghai,02386,1996,Female,never,never,never,None,None,None
China-Shanghai,02387,1996,Male,never,never,never,None,None,None
China-Shanghai,02388,1996,Female,never,never,never,None,None,None
China-Shanghai,02389,1996,Male,never,never,never,None,None,None
China-Shanghai,02390,1996,Female,never,never,never,None,None,Oneortwotimes
China-Shanghai,02391,1996,Male,never,never,never,None,None,None
China-Shanghai,02392,1996,Female,never,never,never,None,None,None
China-Shanghai,02393,1996,Female,never,never,never,None,None,None
China-Shanghai,02394,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02395,1996,Female,never,never,never,None,None,None
China-Shanghai,02396,1996,Female,never,never,never,None,None,None
China-Shanghai,02397,1996,Female,never,never,never,None,None,None
China-Shanghai,02398,1996,Female,never,never,never,None,None,None
China-Shanghai,02399,1996,Female,never,never,never,None,None,None
China-Shanghai,02400,1996,Female,never,never,never,None,None,None
China-Shanghai,02401,1996,Male,never,never,never,None,None,None
China-Shanghai,02402,1996,Male,never,never,never,None,None,None
China-Shanghai,02403,1996,Female,never,never,never,None,None,None
China-Shanghai,02404,1996,Male,never,never,never,None,None,None
China-Shanghai,02405,1996,Female,never,never,never,None,None,None
China-Shanghai,02406,1996,Female,never,never,never,None,None,None
China-Shanghai,02407,1996,Male,never,never,never,None,None,None
China-Shanghai,02408,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02409,1996,Female,never,never,never,None,None,None
China-Shanghai,02410,1996,Female,never,never,never,None,None,None
China-Shanghai,02411,1996,Female,never,never,never,None,None,None
China-Shanghai,02412,1996,Male,never,never,never,None,None,None
China-Shanghai,02413,1996,Female,never,never,never,None,None,None
China-Shanghai,02414,1996,Female,never,never,never,None,None,Oneortwotimes
China-Shanghai,02415,1996,Female,never,never,never,None,None,None
China-Shanghai,02416,1996,Female,never,never,never,None,None,None
China-Shanghai,02417,1996,Male,never,never,never,None,None,None
China-Shanghai,02418,1996,Male,never,never,never,None,None,None
China-Shanghai,02419,1996,Male,never,never,never,None,None,None
China-Shanghai,02420,1996,Female,never,never,never,None,None,None
China-Shanghai,02421,1996,Male,never,never,never,Threeorfourtimes,None,None
China-Shanghai,02422,1996,Male,never,never,never,Threeorfourtimes,None,None
China-Shanghai,02423,1996,Female,never,never,never,None,None,None
China-Shanghai,02424,1996,Female,never,never,never,None,None,None
China-Shanghai,02425,1996,Female,never,never,never,None,None,None
China-Shanghai,02426,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02427,1996,Female,never,never,never,None,None,None
China-Shanghai,02428,1996,Female,never,never,never,None,None,None
China-Shanghai,02429,1996,Male,never,never,never,None,None,None
China-Shanghai,02430,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02431,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02432,1996,Male,never,never,never,None,None,None
China-Shanghai,02433,1996,Male,once,never,never,None,None,None
China-Shanghai,02434,1996,Female,never,never,never,None,None,None
China-Shanghai,02435,1996,Male,never,never,never,None,None,None
China-Shanghai,02436,1996,Female,never,never,never,None,None,None
China-Shanghai,02437,1996,Male,never,NA,NA,None,None,None
China-Shanghai,02438,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02439,1996,Male,never,never,never,None,None,None
China-Shanghai,02440,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
China-Shanghai,02441,1996,Female,never,never,never,None,None,None
China-Shanghai,02442,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
China-Shanghai,02443,1996,Male,never,never,never,None,None,None
China-Shanghai,02444,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02445,1996,Female,never,never,never,None,None,None
China-Shanghai,02446,1996,Female,once,once,never,None,None,None
China-Shanghai,02447,1996,Female,never,never,never,Threeorfourtimes,None,Oneortwotimes
China-Shanghai,02448,1996,Female,never,never,never,None,None,None
China-Shanghai,02449,1996,Male,never,never,never,None,None,None
China-Shanghai,02450,1996,Female,never,never,never,None,None,None
China-Shanghai,02451,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02452,1996,Female,once,never,never,None,None,None
China-Shanghai,02453,1996,Female,never,never,never,None,None,None
China-Shanghai,02454,1996,Male,never,never,never,None,None,Oneortwotimes
China-Shanghai,02455,1996,Female,never,never,never,None,None,None
China-Shanghai,02456,1996,Male,NA,once,NA,Oneortwotimes,None,Oneortwotimes
China-Shanghai,02457,1996,Male,never,never,never,None,None,None
China-Shanghai,02458,1996,Male,NA,NA,NA,NA,NA,NA
China-Shanghai,02459,1996,Male,never,never,never,None,None,None
China-Shanghai,02460,1996,Male,never,never,never,Fiveormoretimes,None,None
China-Shanghai,02461,1996,Female,never,never,never,None,None,None
China-Shanghai,02462,1996,Female,never,never,never,None,None,None
China-Shanghai,02463,1996,Male,never,never,never,None,None,None
China-Shanghai,02464,1996,Female,never,never,never,None,None,None
China-Shanghai,02465,1996,Male,never,never,NA,None,None,None
China-Shanghai,02466,1996,Male,never,never,NA,None,None,None
China-Shanghai,02467,1996,Male,never,never,NA,None,None,None
China-Shanghai,02468,1996,Female,never,never,never,None,None,None
China-Shanghai,02469,1996,Female,never,never,NA,None,None,None
China-Shanghai,02470,1996,Female,never,never,never,None,None,None
China-Shanghai,02471,1996,Male,once,never,never,Oneortwotimes,Oneortwotimes,None
China-Shanghai,02472,1996,Female,NA,NA,NA,Fiveormoretimes,None,None
China-Shanghai,02473,1996,Male,never,never,NA,None,None,None
China-Shanghai,02474,1996,Female,never,never,never,None,None,None
China-Shanghai,02475,1996,Female,never,never,never,None,None,None
China-Shanghai,02476,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,02477,1996,Female,never,never,NA,None,None,None
China-Shanghai,02478,1996,Male,never,never,NA,None,None,None
China-Shanghai,02479,1996,Male,never,never,NA,None,None,None
China-Shanghai,02480,1996,Female,once,NA,NA,Oneortwotimes,None,None
China-Shanghai,02481,1996,Male,never,never,never,None,None,None
China-Shanghai,02482,1996,Female,never,once,never,Oneortwotimes,None,None
China-Shanghai,02483,1996,Male,never,never,never,None,None,None
China-Shanghai,02484,1996,Male,never,never,never,None,None,None
China-Shanghai,02485,1996,Male,once,never,never,None,None,None
China-Shanghai,02486,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02487,1996,Female,never,never,never,None,None,None
China-Shanghai,02488,1996,Male,never,never,never,None,None,None
China-Shanghai,02489,1996,Male,never,never,never,None,None,None
China-Shanghai,02490,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02491,1996,Male,never,never,never,None,None,None
China-Shanghai,02492,1996,Male,never,never,never,None,None,None
China-Shanghai,02493,1996,Female,never,never,never,None,None,None
China-Shanghai,02494,1996,Female,never,never,never,None,None,None
China-Shanghai,02495,1996,Female,never,never,never,None,None,None
China-Shanghai,02496,1996,Female,never,never,never,None,None,None
China-Shanghai,02497,1996,Female,never,never,never,None,None,None
China-Shanghai,02498,1996,Male,never,never,never,None,None,None
China-Shanghai,02499,1996,Male,never,never,never,Threeorfourtimes,None,None
China-Shanghai,02500,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,02501,1996,Male,never,never,NA,None,None,None
China-Shanghai,02502,1996,Male,never,never,never,None,None,None
China-Shanghai,02503,1996,Female,never,never,never,None,None,None
China-Shanghai,02504,1996,Female,never,never,never,None,None,None
China-Shanghai,02505,1996,Female,never,never,NA,None,None,None
China-Shanghai,02506,1996,Female,never,never,never,None,None,None
China-Shanghai,02507,1996,Male,never,never,never,None,None,None
China-Shanghai,02508,1996,Male,never,never,never,None,None,None
China-Shanghai,02509,1996,Male,NA,NA,NA,None,None,Oneortwotimes
China-Shanghai,02510,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02511,1996,Male,never,never,never,None,None,None
China-Shanghai,02512,1996,Male,never,never,never,None,None,None
China-Shanghai,02513,1996,Male,never,never,never,None,None,None
China-Shanghai,02514,1996,Female,never,never,never,None,None,None
China-Shanghai,02515,1996,Male,never,never,never,None,None,None
China-Shanghai,02516,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02517,1996,Female,never,never,NA,None,None,None
China-Shanghai,02518,1996,Female,never,never,never,None,None,None
China-Shanghai,02519,1996,Male,once,never,never,None,None,None
China-Shanghai,02520,1996,Female,never,never,NA,None,None,None
China-Shanghai,02521,1996,Male,never,never,NA,Fiveormoretimes,None,None
China-Shanghai,02522,1996,Female,never,never,never,Oneortwotimes,None,None
China-Shanghai,02523,1996,Female,never,never,never,None,None,None
China-Shanghai,02524,1996,Male,once,NA,NA,None,None,None
China-Shanghai,02525,1996,Female,never,never,never,None,None,None
China-Shanghai,02526,1996,Male,never,never,NA,None,None,None
China-Shanghai,02527,1996,Male,never,never,never,None,None,None
China-Shanghai,02528,1996,Female,never,never,never,None,None,None
China-Shanghai,02529,1996,Male,never,never,never,None,None,None
China-Shanghai,02530,1996,Male,never,never,never,None,None,None
China-Shanghai,02531,1996,Female,never,never,never,None,None,None
China-Shanghai,02532,1996,Female,never,never,never,None,None,None
China-Shanghai,02533,1996,Female,never,never,never,None,None,None
China-Shanghai,02534,1996,Male,never,never,never,None,None,None
China-Shanghai,02535,1996,Male,never,never,never,None,None,None
China-Shanghai,02536,1996,Female,never,never,NA,None,None,None
China-Shanghai,02537,1996,Male,never,never,never,None,None,None
China-Shanghai,02538,1996,Female,never,never,never,None,None,None
China-Shanghai,02539,1996,Female,never,never,never,None,None,None
China-Shanghai,02540,1996,Female,never,never,never,None,None,None
China-Shanghai,02541,1996,Male,never,never,never,None,None,None
China-Shanghai,02542,1996,Female,never,never,never,None,None,None
China-Shanghai,02543,1996,Male,never,never,never,None,None,None
China-Shanghai,02544,1996,Male,once,NA,NA,None,None,None
China-Shanghai,02545,1996,Female,never,never,never,None,None,None
China-Shanghai,02546,1996,Male,never,never,never,None,None,None
China-Shanghai,02547,1996,Female,never,never,never,None,None,None
China-Shanghai,02548,1996,Female,never,never,never,None,None,None
China-Shanghai,02549,1996,Female,never,never,never,None,None,None
China-Shanghai,02550,1996,Female,never,never,never,None,None,None
China-Shanghai,02551,1996,Male,never,never,never,None,None,None
China-Shanghai,02552,1996,Male,never,never,never,None,None,None
China-Shanghai,02553,1996,Female,never,never,never,None,None,None
China-Shanghai,02554,1996,Female,never,never,never,None,None,Oneortwotimes
China-Shanghai,02555,1996,Female,never,never,never,None,None,None
China-Shanghai,02556,1996,Male,never,never,never,None,None,None
China-Shanghai,02557,1996,Male,never,never,never,None,None,None
China-Shanghai,02558,1996,Female,never,never,never,None,None,None
China-Shanghai,02559,1996,Male,never,never,never,None,None,None
China-Shanghai,02560,1996,Male,never,never,never,None,None,None
China-Shanghai,02561,1996,Female,never,never,never,None,None,None
China-Shanghai,02562,1996,Female,never,never,never,None,None,None
China-Shanghai,02563,1996,Female,never,never,never,None,None,None
China-Shanghai,02564,1996,Male,never,never,never,None,None,None
China-Shanghai,02565,1996,Male,never,never,NA,Oneortwotimes,None,None
China-Shanghai,02566,1996,Female,NA,once,NA,Oneortwotimes,None,None
China-Shanghai,02567,1996,Male,never,never,never,None,None,None
China-Shanghai,02568,1996,Female,never,never,never,None,None,None
China-Shanghai,02569,1996,Female,never,never,never,None,None,None
China-Shanghai,02570,1996,Male,never,never,never,None,None,None
China-Shanghai,02571,1996,Female,never,never,NA,Threeorfourtimes,None,None
China-Shanghai,02572,1996,Male,never,never,NA,None,None,None
China-Shanghai,02573,1996,Female,never,never,never,None,None,None
China-Shanghai,02574,1996,Male,never,never,NA,None,None,None
China-Shanghai,02575,1996,Male,once,NA,NA,None,None,None
China-Shanghai,02576,1996,Male,never,once,never,Oneortwotimes,None,Oneortwotimes
China-Shanghai,02577,1996,Male,never,never,NA,None,None,None
China-Shanghai,02578,1996,Male,never,never,NA,None,None,None
China-Shanghai,02579,1996,Male,never,never,never,None,None,None
China-Shanghai,02580,1996,Female,never,never,never,None,None,None
China-Shanghai,02581,1996,Male,never,never,NA,None,None,None
China-Shanghai,02582,1996,Female,never,once,NA,None,None,None
China-Shanghai,02583,1996,Female,never,never,NA,None,None,None
China-Shanghai,02584,1996,Female,never,never,NA,None,None,None
China-Shanghai,02585,1996,Male,never,never,never,None,None,None
China-Shanghai,02586,1996,Male,never,never,NA,None,None,None
China-Shanghai,02587,1996,Female,never,never,NA,None,None,None
China-Shanghai,02588,1996,Female,never,never,never,None,None,None
China-Shanghai,02589,1996,Male,never,once,never,None,None,None
China-Shanghai,02590,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02591,1996,Male,never,never,NA,None,None,None
China-Shanghai,02592,1996,Female,once,never,never,None,None,None
China-Shanghai,02593,1996,Male,never,never,NA,None,None,None
China-Shanghai,02594,1996,Male,never,never,NA,None,None,None
China-Shanghai,02595,1996,Female,never,never,NA,None,None,None
China-Shanghai,02596,1996,Male,once,once,NA,None,None,None
China-Shanghai,02597,1996,Female,never,never,NA,None,None,None
China-Shanghai,02598,1996,Male,once,once,NA,None,None,None
China-Shanghai,02599,1996,Male,never,never,never,Threeorfourtimes,None,None
China-Shanghai,02600,1996,Male,never,never,never,None,None,None
China-Shanghai,02601,1996,Male,never,never,never,None,None,None
China-Shanghai,02602,1996,Female,once,NA,NA,Oneortwotimes,None,None
China-Shanghai,02603,1996,Female,never,never,never,None,None,None
China-Shanghai,02604,1996,Male,never,never,NA,None,None,None
China-Shanghai,02605,1996,Male,never,never,never,None,None,None
China-Shanghai,02606,1996,Female,never,never,never,None,None,None
China-Shanghai,02607,1996,Female,never,never,NA,None,None,None
China-Shanghai,02608,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02609,1996,Male,never,once,NA,None,None,None
China-Shanghai,02610,1996,Female,never,never,NA,None,None,None
China-Shanghai,02611,1996,Female,never,never,NA,Oneortwotimes,None,None
China-Shanghai,02612,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02613,1996,Male,never,never,NA,None,None,None
China-Shanghai,02614,1996,Male,once,never,never,None,None,None
China-Shanghai,02615,1996,Female,never,never,never,None,None,None
China-Shanghai,02616,1996,Male,once,NA,NA,None,None,None
China-Shanghai,02617,1996,Male,never,never,NA,None,None,None
China-Shanghai,02618,1996,Female,never,never,NA,None,None,None
China-Shanghai,02619,1996,Female,never,never,never,None,None,None
China-Shanghai,02620,1996,Female,never,never,NA,None,None,None
China-Shanghai,02621,1996,Female,never,never,never,None,None,None
China-Shanghai,02622,1996,Male,never,never,NA,None,None,None
China-Shanghai,02623,1996,Male,never,never,NA,None,None,None
China-Shanghai,02624,1996,Male,never,never,NA,None,None,None
China-Shanghai,02625,1996,Male,never,never,NA,None,None,None
China-Shanghai,02626,1996,Male,never,never,never,None,None,None
China-Shanghai,02627,1996,Male,never,NA,NA,None,None,None
China-Shanghai,02628,1996,Female,never,never,never,None,None,None
China-Shanghai,02629,1996,Male,never,never,never,None,None,None
China-Shanghai,02630,1996,Male,never,never,never,None,None,None
China-Shanghai,02631,1996,Male,never,never,never,None,None,None
China-Shanghai,02632,1996,Male,never,never,never,None,None,None
China-Shanghai,02633,1996,Male,never,never,NA,None,None,None
China-Shanghai,02634,1996,Female,never,never,never,None,None,None
China-Shanghai,02635,1996,Male,never,never,never,None,Oneortwotimes,None
China-Shanghai,02636,1996,Male,never,never,never,None,None,None
China-Shanghai,02637,1996,Male,never,never,never,None,None,None
China-Shanghai,02638,1996,Female,never,never,NA,None,None,None
China-Shanghai,02639,1996,Female,once,never,NA,None,None,None
China-Shanghai,02640,1996,Male,never,never,NA,None,None,None
China-Shanghai,02641,1996,Male,never,never,NA,None,None,None
China-Shanghai,02642,1996,Male,never,never,NA,None,None,None
China-Shanghai,02643,1996,Female,never,never,NA,None,None,None
China-Shanghai,02644,1996,Male,never,never,NA,None,None,None
China-Shanghai,02645,1996,Male,never,never,never,Fiveormoretimes,None,None
China-Shanghai,02646,1996,Female,never,never,NA,None,None,None
China-Shanghai,02647,1996,Female,never,never,never,None,None,None
China-Shanghai,02648,1996,Female,never,never,NA,None,None,None
China-Shanghai,02649,1996,Female,never,never,NA,None,None,None
China-Shanghai,02650,1996,Male,never,never,never,None,None,None
China-Shanghai,02651,1996,Male,once,NA,NA,None,None,None
China-Shanghai,02652,1996,Male,twiceormore,NA,NA,None,None,None
China-Shanghai,02653,1996,Female,NA,once,NA,Fiveormoretimes,None,None
China-Shanghai,02654,1996,Male,never,never,never,None,None,None
China-Shanghai,02655,1996,Female,never,once,NA,Oneortwotimes,None,None
China-Shanghai,02656,1996,Male,twiceormore,NA,NA,Oneortwotimes,None,None
China-Shanghai,02657,1996,Male,never,once,NA,Oneortwotimes,None,Oneortwotimes
China-Shanghai,02658,1996,Female,never,never,NA,Threeorfourtimes,None,None
China-Shanghai,02659,1996,Male,never,never,never,None,None,None
China-Shanghai,02660,1996,Male,never,never,NA,Oneortwotimes,None,Oneortwotimes
China-Shanghai,02661,1996,Male,once,never,never,None,None,None
China-Shanghai,02662,1996,Male,never,never,never,Oneortwotimes,None,None
China-Shanghai,02663,1996,Female,never,never,NA,Fiveormoretimes,None,None
