CNT,STIDSTD,BirthYear,Gender,Repeat01,Repeat02,Repeat03,LateForSchool,SkipWholeDay,SkipClasses
Israel,02139,1996,Female,never,never,never,Oneortwotimes,None,Threeorfourtimes
Israel,02140,1996,Male,never,never,never,Fiveormoretimes,Threeorfourtimes,Oneortwotimes
Israel,02141,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02142,1996,Male,never,never,never,None,None,None
Israel,02143,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02144,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02145,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02146,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02147,1996,Male,never,never,never,None,None,None
Israel,02148,1996,Male,never,never,never,None,None,None
Israel,02149,1996,Male,never,never,never,None,None,None
Israel,02150,1996,Female,never,never,never,None,None,None
Israel,02151,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02152,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,02153,1996,Female,never,never,never,None,None,None
Israel,02154,1996,Male,never,never,never,None,None,None
Israel,02155,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02156,1996,Male,never,never,never,None,None,None
Israel,02157,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02158,1996,Female,never,never,never,Oneortwotimes,None,Fiveormoretimes
Israel,02159,1996,Female,never,never,never,None,None,None
Israel,02160,1996,Male,never,never,never,None,None,None
Israel,02161,1996,Female,never,never,never,None,None,Threeorfourtimes
Israel,02162,1996,Female,never,never,never,None,None,None
Israel,02163,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02164,1996,Female,never,never,never,None,None,None
Israel,02165,1996,Female,NA,NA,never,None,None,None
Israel,02166,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02167,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02168,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02169,1996,Female,never,never,NA,Threeorfourtimes,None,None
Israel,02170,1996,Male,never,NA,NA,Oneortwotimes,None,None
Israel,02171,1996,Male,never,never,never,None,None,None
Israel,02172,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,02173,1996,Female,never,never,never,Fiveormoretimes,Threeorfourtimes,None
Israel,02174,1996,Male,NA,NA,NA,NA,NA,NA
Israel,02175,1996,Female,NA,NA,NA,None,None,None
Israel,02176,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02177,1996,Female,never,never,NA,None,None,None
Israel,02178,1996,Female,never,never,never,None,None,None
Israel,02179,1996,Male,never,never,never,None,None,None
Israel,02180,1996,Male,NA,NA,NA,NA,NA,NA
Israel,02181,1996,Female,never,never,NA,Oneortwotimes,Threeorfourtimes,None
Israel,02182,1996,Female,NA,NA,NA,Oneortwotimes,Threeorfourtimes,None
Israel,02183,1996,Male,NA,NA,NA,None,Oneortwotimes,None
Israel,02184,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,02185,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02186,1996,Female,never,never,NA,None,None,None
Israel,02187,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02188,1996,Male,never,never,NA,None,None,None
Israel,02189,1996,Female,NA,NA,never,Oneortwotimes,Oneortwotimes,None
Israel,02190,1996,Female,never,NA,never,Threeorfourtimes,Oneortwotimes,None
Israel,02191,1996,Female,NA,NA,NA,Threeorfourtimes,Oneortwotimes,None
Israel,02192,1996,Female,NA,NA,NA,None,None,None
Israel,02193,1996,Female,NA,NA,NA,NA,NA,Oneortwotimes
Israel,02194,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02195,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02196,1996,Female,never,never,never,Threeorfourtimes,Threeorfourtimes,Fiveormoretimes
Israel,02197,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02198,1996,Male,never,never,never,Oneortwotimes,Threeorfourtimes,Oneortwotimes
Israel,02199,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02200,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,02201,1996,Female,NA,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02202,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02203,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02204,1996,Male,never,never,never,None,None,None
Israel,02205,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02206,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02207,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02208,1996,Male,never,never,never,None,None,None
Israel,02209,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02210,1996,Male,never,never,NA,None,None,None
Israel,02211,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02212,1996,Female,never,never,never,None,None,None
Israel,02213,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02214,1996,Male,never,never,never,None,None,None
Israel,02215,1996,Male,never,never,never,None,None,None
Israel,02216,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02217,1996,Male,never,never,never,None,None,None
Israel,02218,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02219,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02220,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02221,1996,Male,never,never,never,None,None,None
Israel,02222,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02223,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02224,1996,Male,never,never,never,None,None,None
Israel,02225,1996,Female,never,never,never,None,None,None
Israel,02226,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02227,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02228,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02229,1996,Male,NA,NA,NA,NA,NA,NA
Israel,02230,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,None
Israel,02231,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02232,1996,Female,never,never,never,None,None,None
Israel,02233,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02234,1996,Male,never,never,never,None,None,None
Israel,02235,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02236,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02237,1996,Male,never,never,never,None,None,None
Israel,02238,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02239,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02240,1996,Female,never,never,never,None,None,None
Israel,02241,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02242,1996,Male,never,never,never,None,None,None
Israel,02243,1996,Female,never,never,never,None,None,None
Israel,02244,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02245,1996,Female,never,never,never,None,None,None
Israel,02246,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,02247,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02248,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02249,1996,Female,never,never,never,None,None,None
Israel,02250,1996,Male,never,never,never,None,None,None
Israel,02251,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02252,1996,Female,never,never,never,None,None,None
Israel,02253,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02254,1996,Female,never,never,never,None,None,None
Israel,02255,1996,Male,never,never,never,None,None,None
Israel,02256,1996,Male,never,never,never,None,None,None
Israel,02257,1996,Female,never,never,never,None,None,None
Israel,02258,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02259,1996,Male,never,never,never,Oneortwotimes,None,Fiveormoretimes
Israel,02260,1996,Female,never,never,never,None,None,None
Israel,02261,1996,Male,never,NA,NA,None,None,Oneortwotimes
Israel,02262,1996,Male,never,never,never,None,None,None
Israel,02263,1996,Female,never,never,never,Oneortwotimes,Threeorfourtimes,None
Israel,02264,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02265,1996,Female,never,never,never,None,None,None
Israel,02266,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02267,1996,Male,never,never,never,None,None,None
Israel,02268,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Threeorfourtimes
Israel,02269,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02270,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02271,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02272,1996,Female,never,never,never,None,None,None
Israel,02273,1996,Male,never,never,never,None,None,None
Israel,02274,1996,Female,never,never,never,Oneortwotimes,None,Threeorfourtimes
Israel,02275,1996,Female,never,never,never,None,None,None
Israel,02276,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02277,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02278,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02279,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,02280,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02281,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02282,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02283,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02284,1996,Male,never,never,never,None,None,None
Israel,02285,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02286,1996,Male,never,never,never,None,None,None
Israel,02287,1996,Male,never,never,never,None,None,None
Israel,02288,1996,Female,never,never,never,None,None,None
Israel,02289,1996,Female,never,never,never,None,None,None
Israel,02290,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02291,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02292,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02293,1996,Female,NA,NA,NA,Oneortwotimes,Threeorfourtimes,None
Israel,02294,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02295,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02296,1996,Male,never,never,never,None,None,None
Israel,02297,1996,Male,never,never,never,None,None,None
Israel,02298,1996,Male,never,never,NA,None,None,None
Israel,02299,1996,Female,never,never,never,None,None,None
Israel,02300,1996,Female,never,never,never,None,None,None
Israel,02301,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02302,1996,Female,never,never,never,None,None,None
Israel,02303,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02304,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,02305,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02306,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02307,1996,Male,never,never,never,None,None,None
Israel,02308,1996,Male,never,never,never,None,None,None
Israel,02309,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,02310,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,02311,1996,Female,never,never,never,None,None,None
Israel,02312,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02313,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02314,1996,Male,never,never,NA,None,None,None
Israel,02315,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02316,1996,Female,never,never,never,Threeorfourtimes,Fiveormoretimes,None
Israel,02317,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02318,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02319,1996,Male,never,never,never,None,None,None
Israel,02320,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02321,1996,Female,never,never,never,Fiveormoretimes,Oneortwotimes,Oneortwotimes
Israel,02322,1996,Male,never,never,never,None,None,None
Israel,02323,1996,Female,never,never,never,None,None,None
Israel,02324,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02325,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02326,1996,Male,never,never,never,None,None,None
Israel,02327,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02328,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02329,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02330,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02331,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02332,1996,Female,never,never,never,Fiveormoretimes,Oneortwotimes,Oneortwotimes
Israel,02333,1996,Female,never,never,never,Fiveormoretimes,Oneortwotimes,None
Israel,02334,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02335,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02336,1996,Male,never,never,never,None,None,None
Israel,02337,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02338,1996,Female,never,never,never,None,None,None
Israel,02339,1996,Male,never,never,never,Threeorfourtimes,None,NA
Israel,02340,1996,Male,never,never,NA,Fiveormoretimes,None,None
Israel,02341,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,02342,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02343,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,02344,1996,Female,never,never,never,None,None,None
Israel,02345,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02346,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02347,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02348,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02349,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02350,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02351,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02352,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02353,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02354,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02355,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02356,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02357,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02358,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02359,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02360,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02361,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02362,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02363,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02364,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02365,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02366,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02367,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02368,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02369,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02370,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02371,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02372,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02373,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02374,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02375,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02376,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02377,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02378,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02379,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02380,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02381,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02382,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02383,1996,Male,never,never,never,None,None,None
Israel,02384,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02385,1996,Male,never,never,never,None,None,None
Israel,02386,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02387,1996,Female,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,02388,1996,Female,never,never,NA,None,Oneortwotimes,Oneortwotimes
Israel,02389,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02390,1996,Female,never,never,never,None,None,None
Israel,02391,1996,Male,never,never,never,None,None,None
Israel,02392,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,None
Israel,02393,1996,Male,never,never,never,None,None,None
Israel,02394,1996,Male,never,never,NA,None,None,None
Israel,02395,1996,Female,never,never,NA,Oneortwotimes,None,None
Israel,02396,1996,Female,never,never,never,None,None,None
Israel,02397,1996,Female,never,never,NA,Oneortwotimes,None,None
Israel,02398,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02399,1996,Male,never,never,NA,None,None,None
Israel,02400,1996,Male,never,never,never,None,None,None
Israel,02401,1996,Male,never,never,never,None,None,None
Israel,02402,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02403,1996,Male,never,never,never,None,None,None
Israel,02404,1996,Male,never,never,NA,None,None,None
Israel,02405,1996,Female,never,never,never,None,Oneortwotimes,Threeorfourtimes
Israel,02406,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02407,1996,Female,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,02408,1996,Female,never,never,never,None,Oneortwotimes,Threeorfourtimes
Israel,02409,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02410,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02411,1996,Female,NA,NA,NA,NA,NA,NA
Israel,02412,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02413,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02414,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02415,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02416,1996,Female,never,never,never,None,None,None
Israel,02417,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02418,1996,Female,never,never,never,None,None,None
Israel,02419,1996,Female,never,never,never,None,None,None
Israel,02420,1996,Female,never,never,never,Oneortwotimes,None,Threeorfourtimes
Israel,02421,1996,Female,never,never,never,None,Oneortwotimes,Fiveormoretimes
Israel,02422,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02423,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02424,1996,Female,never,never,never,None,None,None
Israel,02425,1996,Female,never,never,never,None,None,Threeorfourtimes
Israel,02426,1996,Female,never,never,never,None,None,None
Israel,02427,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02428,1996,Female,never,never,never,Fiveormoretimes,None,None
Israel,02429,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02430,1996,Female,never,never,never,None,None,None
Israel,02431,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,02432,1996,Female,never,never,never,Threeorfourtimes,None,Threeorfourtimes
Israel,02433,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02434,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02435,1996,Female,never,never,never,Fiveormoretimes,None,Oneortwotimes
Israel,02436,1996,Female,never,never,never,None,None,None
Israel,02437,1996,Female,never,never,never,None,None,None
Israel,02438,1996,Female,once,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,02439,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02440,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,02441,1996,Female,never,never,never,None,None,None
Israel,02442,1996,Female,never,never,never,None,None,None
Israel,02443,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02444,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02445,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02446,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02447,1996,Female,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,02448,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02449,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02450,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02451,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02452,1996,Female,never,never,never,None,None,None
Israel,02453,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02454,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02455,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02456,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02457,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,02458,1996,Female,never,never,never,None,None,None
Israel,02459,1996,Female,never,never,never,Oneortwotimes,Threeorfourtimes,None
Israel,02460,1996,Female,never,never,NA,None,None,None
Israel,02461,1996,Female,never,never,never,None,None,None
Israel,02462,1996,Female,never,never,never,None,None,None
Israel,02463,1996,Female,never,never,NA,None,None,None
Israel,02464,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02465,1996,Female,never,never,NA,None,None,None
Israel,02466,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02467,1996,Female,never,never,never,None,None,None
Israel,02468,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02469,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02470,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02471,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02472,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02473,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,02474,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02475,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Fiveormoretimes
Israel,02476,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,Oneortwotimes
Israel,02477,1996,Female,never,never,never,None,None,None
Israel,02478,1996,Female,never,never,never,Fiveormoretimes,None,None
Israel,02479,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02480,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,02481,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02482,1996,Female,never,never,never,None,None,None
Israel,02483,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02484,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,02485,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,02486,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02487,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02488,1996,Male,never,never,NA,None,Oneortwotimes,None
Israel,02489,1996,Male,never,never,never,Threeorfourtimes,Fiveormoretimes,Oneortwotimes
Israel,02490,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02491,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02492,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02493,1996,Male,never,never,never,None,None,None
Israel,02494,1996,Female,never,never,never,Fiveormoretimes,None,None
Israel,02495,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02496,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02497,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02498,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02499,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Threeorfourtimes
Israel,02500,1996,Male,never,never,never,None,None,None
Israel,02501,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02502,1996,Female,NA,once,never,None,None,None
Israel,02503,1996,Female,never,never,never,None,None,None
Israel,02504,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02505,1996,Female,never,never,never,None,None,None
Israel,02506,1996,Male,never,never,never,None,None,None
Israel,02507,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,02508,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02509,1996,Female,never,never,never,None,None,None
Israel,02510,1996,Male,once,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,02511,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02512,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02513,1996,Male,never,never,never,None,None,None
Israel,02514,1996,Female,never,never,never,None,None,None
Israel,02515,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02516,1996,Female,never,never,never,NA,None,None
Israel,02517,1996,Female,never,never,never,None,None,None
Israel,02518,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02519,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,02520,1996,Female,never,never,never,None,None,None
Israel,02521,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02522,1996,Male,never,never,never,None,None,None
Israel,02523,1996,Male,never,never,never,None,None,None
Israel,02524,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02525,1996,Male,never,never,never,None,None,None
Israel,02526,1996,Female,never,never,never,None,None,None
Israel,02527,1996,Female,never,never,never,None,None,None
Israel,02528,1996,Female,never,never,never,None,None,None
Israel,02529,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02530,1996,Male,never,never,never,None,None,None
Israel,02531,1996,Male,never,never,never,None,None,None
Israel,02532,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,02533,1996,Female,never,never,never,None,None,None
Israel,02534,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02535,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02536,1996,Female,never,never,never,None,None,None
Israel,02537,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02538,1996,Female,never,never,never,None,None,None
Israel,02539,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02540,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,NA
Israel,02541,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,02542,1996,Male,never,never,never,None,None,None
Israel,02543,1996,Male,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,02544,1996,Male,never,never,never,None,None,None
Israel,02545,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,02546,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02547,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02548,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,02549,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02550,1996,Female,never,never,never,None,None,None
Israel,02551,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02552,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,02553,1996,Female,never,never,never,None,None,None
Israel,02554,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02555,1996,Female,never,never,never,Oneortwotimes,Threeorfourtimes,None
Israel,02556,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02557,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,02558,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,02559,1996,Male,NA,NA,NA,NA,NA,NA
Israel,02560,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02561,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02562,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,02563,1996,Male,never,never,never,None,None,None
Israel,02564,1996,Female,never,never,never,None,None,NA
Israel,02565,1996,Female,never,never,never,None,None,None
Israel,02566,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02567,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,02568,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,02569,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,02570,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,02571,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,02572,1996,Male,never,never,never,None,Fiveormoretimes,None
